iter	Logloss
192	0.4869183778
193	0.4867280504
194	0.4865051448
195	0.4863307587
196	0.4861057522
197	0.4860761375
198	0.4860164239
199	0.4857198242
200	0.4855378698
201	0.4854606656
202	0.4853027663
203	0.4851338465
204	0.484869717
205	0.4847205245
206	0.4846888862
207	0.4845233151
208	0.4843964001
209	0.4843227384
210	0.4842085531
211	0.4841399963
212	0.4838582607
213	0.4837799921
214	0.4837300312
215	0.4835052411
216	0.4834433548
217	0.4831525348
218	0.4829169594
219	0.4828032612
220	0.4826466414
221	0.4825413252
222	0.4823580794
223	0.4822543129
224	0.4821849833
225	0.4817761642
226	0.4814973208
227	0.4814348799
228	0.4812254291
229	0.4811175414
230	0.4809477493
231	0.480762189
232	0.4806229749
233	0.4804804842
234	0.4803892995
235	0.4802792655
236	0.4801454374
237	0.4798725429
238	0.4798379639
239	0.4797724076
240	0.4797163318
241	0.4795241951
242	0.4794541224
243	0.4794080852
244	0.4792941127
245	0.4791761965
246	0.4790547004
247	0.4789504465
248	0.4788559039
249	0.4787122688
250	0.4785599488
251	0.4785416201
252	0.4783343128
253	0.478164637
254	0.4781081832
255	0.4780597639
256	0.4778770004
257	0.4777203354
258	0.4775058401
259	0.4773185733
260	0.4772578698
261	0.4771343471
262	0.4770616748
263	0.476919778
264	0.476783049
265	0.4766499005
266	0.4765189093
267	0.4763853876
268	0.4763133945
269	0.4761464376
270	0.4760900896
271	0.4759362383
272	0.4758291623
273	0.4756691959
274	0.4756364515
275	0.4755785889
276	0.4755266366
277	0.4754300535
278	0.4752887121
279	0.4751656161
280	0.4751191764
281	0.4749908901
282	0.4749224632
283	0.4748754375
284	0.47476369
285	0.4746201564
286	0.4745656739
287	0.4744920088
288	0.4744383118
289	0.4743570279
290	0.4742104398
291	0.4740716839
292	0.4739065949
293	0.4737257228
294	0.4736669777
295	0.4735319492
296	0.4734962937
297	0.4733749894
298	0.4733258461
299	0.4732270994
300	0.4731334212
301	0.4730972231
302	0.4729393614
303	0.4728351199
304	0.4726239131
305	0.4724797583
306	0.4723435106
307	0.4722879747
308	0.4721810027
309	0.4720836025
310	0.4719004319
311	0.4717886906
312	0.4716085119
313	0.4714600508
314	0.4713807685
315	0.4712481545
316	0.471085956
317	0.4710640458
318	0.4710191103
319	0.4709929976
320	0.4709516087
321	0.4708374866
322	0.470754966
323	0.4706939836
324	0.470594996
325	0.4704530618
326	0.4704149788
327	0.470294393
328	0.4701665062
329	0.4700011251
330	0.4699111759
331	0.4698818705
332	0.4697028005
333	0.4695669756
334	0.4695347414
335	0.469460549
336	0.4693434746
337	0.4692931315
338	0.4692274644
339	0.4691176016
340	0.4690367693
341	0.4689290516
342	0.4688709409
343	0.4688151001
344	0.4687324674
345	0.4686560459
346	0.4685826208
347	0.4685427262
348	0.4684694253
349	0.4684166059
350	0.4683352507
351	0.4682478812
352	0.468096107
353	0.4679521431
354	0.4678823649
355	0.4678456623
356	0.467752659
357	0.4676541233
358	0.4673489566
359	0.4672196715
360	0.4671408952
361	0.4670582591
362	0.4669667449
363	0.4668465373
364	0.4667543007
365	0.4665568878
366	0.4663595362
367	0.4662601525
368	0.4661532221
369	0.4660666739
370	0.4659247722
371	0.4658487455
372	0.4656818604
373	0.4655006155
374	0.4654340246
375	0.4653081933
376	0.465195535
377	0.4651094873
378	0.4650288844
379	0.464885149
380	0.4647901453
381	0.4646686003
382	0.464567195
383	0.4644140798
384	0.4642503565
385	0.4641305044
386	0.4640373882
387	0.4639019246
388	0.4637608376
389	0.4636360212
390	0.463512634
391	0.4634093529
392	0.4632793767
393	0.4631718463
394	0.4630088211
395	0.4628773015
396	0.4626904518
397	0.4625899984
398	0.4624748877
399	0.4623733155
400	0.4622857828
401	0.4621729238
402	0.4620445562
403	0.4619302119
404	0.4618295653
405	0.4617021334
406	0.4615572898
407	0.4614179517
408	0.4613318695
409	0.4612183229
410	0.4610943457
411	0.4609705518
412	0.4608760298
413	0.4607726019
414	0.4606770352
415	0.4605542261
416	0.4604459513
417	0.4603351282
418	0.460215648
419	0.4601349746
420	0.4600227119
421	0.4599055721
422	0.4597590756
423	0.4596617736
424	0.4595564099
425	0.4594279001
426	0.4593140605
427	0.459200811
428	0.4591097315
429	0.4589994042
430	0.4588759054
431	0.4587874146
432	0.4586528728
433	0.4585601639
434	0.4584802018
435	0.4583769318
436	0.4582813396
437	0.4581822636
438	0.4580536414
439	0.4579552615
440	0.4578717917
441	0.4577619936
442	0.4576594468
443	0.4575491312
444	0.4574642117
445	0.4573390812
446	0.457221571
447	0.4571226269
448	0.4569848431
449	0.4568413832
450	0.4567440097
451	0.4566435185
452	0.4565646352
453	0.4564171045
454	0.4563252517
455	0.4562033391
456	0.4561196249
457	0.4560061268
458	0.4558979938
459	0.4557847964
460	0.4556881013
461	0.4555705951
462	0.4554679342
463	0.4553533325
464	0.4552484599
465	0.4551452697
466	0.4550091327
467	0.4549203364
468	0.4548482439
469	0.454761559
470	0.4546507578
471	0.4545776061
472	0.4544627521
473	0.4543927853
474	0.4542691637
475	0.4541819527
476	0.4541010969
477	0.4539702344
478	0.4538613315
479	0.4537802149
480	0.4536918281
481	0.4535975549
482	0.4535284776
483	0.4534328832
484	0.4533522803
485	0.4532647921
486	0.453165205
487	0.4530724372
488	0.4529929369
489	0.4528993895
490	0.4528062952
491	0.4526894137
492	0.4526222209
493	0.4525600982
494	0.4524472656
495	0.452347493
496	0.4522620383
497	0.4521806318
498	0.4521147254
499	0.452031984
500	0.4519483329
501	0.451848343
502	0.4517516799
503	0.4516708589
504	0.4515912625
505	0.4515040277
506	0.4513927104
507	0.451292836
508	0.4512334264
509	0.4511670582
510	0.4510891046
511	0.4510090963
512	0.4509513209
513	0.4508684438
514	0.4507444962
515	0.4506640379
516	0.4505756188
517	0.4504868829
518	0.4504106662
519	0.4503161975
520	0.450215018
521	0.4501235144
522	0.450051827
523	0.4499894614
524	0.4499161186
525	0.4498277935
526	0.4497263157
527	0.4496609882
528	0.4495751112
529	0.4494715272
530	0.4493919811
531	0.4493059115
532	0.4492260754
533	0.4491582733
534	0.4490898193
535	0.44899245
536	0.448922079
537	0.4487856843
538	0.4487057939
539	0.4486516042
540	0.4485831797
541	0.4485073577
542	0.4484155079
543	0.4483301623
544	0.448238607
545	0.448169218
546	0.4480037046
547	0.4479263715
548	0.4478168202
549	0.447722928
550	0.4476436592
551	0.4475868237
552	0.4475109807
553	0.4474193264
554	0.4473149842
555	0.447223719
556	0.4471602318
557	0.4470800814
558	0.4470123659
559	0.4469386461
560	0.4468604037
561	0.4467697654
562	0.4466887167
563	0.4466228101
564	0.4465507111
565	0.4464711467
566	0.4464164484
567	0.4463285997
568	0.4462540127
569	0.4461789769
570	0.4461177302
571	0.4460470404
572	0.4459516832
573	0.4458856603
574	0.4458035087
575	0.445685818
576	0.44563157
577	0.4455648488
578	0.4454635197
579	0.4453623216
580	0.4452684235
581	0.4451974748
582	0.4451173735
583	0.4450504756
584	0.4449738209
585	0.44488984
586	0.444793272
587	0.4446550122
588	0.444592738
589	0.4445268017
590	0.4444634742
591	0.4443757134
592	0.4443127755
593	0.4442459045
594	0.4441777257
595	0.4440714256
596	0.4440022709
597	0.4439367121
598	0.4438761365
599	0.4438040175
600	0.4437253604
601	0.4436113745
602	0.4435550108
603	0.4434876105
604	0.4433722052
605	0.4432953959
606	0.4431915403
607	0.4430904913
608	0.4430373834
609	0.4429478051
610	0.4428844094
611	0.4428144768
612	0.4427495689
613	0.4426398824
614	0.4425651047
615	0.4425082253
616	0.4424376202
617	0.4423366769
618	0.4422797052
619	0.4422018456
620	0.4420949132
621	0.4420146773
622	0.4419668493
623	0.4418457335
624	0.4417755238
625	0.4417046934
626	0.4416099478
627	0.4415383897
628	0.4414975068
629	0.4414333488
630	0.4413576009
631	0.4412892787
632	0.4412187666
633	0.4411587374
634	0.4410720245
635	0.4409511322
636	0.4408945068
637	0.4408549277
638	0.4407559127
639	0.4407020445
640	0.4406045859
641	0.4405130887
642	0.4404377247
643	0.44038528
644	0.44031859
645	0.4402754618
646	0.4402117121
647	0.4401286246
648	0.4400461011
649	0.4399781533
650	0.4399164018
651	0.4398490889
652	0.439754511
653	0.4396595605
654	0.4395617582
655	0.4394668809
656	0.4394053882
657	0.4393272887
658	0.4392791795
659	0.4392174087
660	0.439125613
661	0.4390605217
662	0.4390070277
663	0.43896577
664	0.438882851
665	0.4388289098
666	0.4387774734
667	0.4386959496
668	0.4386364829
669	0.4385740957
670	0.4385321807
671	0.4384765307
672	0.4384133251
673	0.4383479602
674	0.4382939155
675	0.4381918618
676	0.4381333112
677	0.4380658067
678	0.4379924958
679	0.4379323457
680	0.4378596032
681	0.437759816
682	0.4376953079
683	0.4376376914
684	0.4375313238
685	0.4374883203
686	0.4374339165
687	0.4373565502
688	0.4372697114
689	0.4371714434
690	0.437096636
691	0.4370373545
692	0.4369637694
693	0.4369013959
694	0.4368330264
