iter	Passed	Remaining
289	2051	8558
290	2058	8551
291	2063	8535
292	2070	8527
293	2075	8513
294	2082	8505
295	2089	8498
296	2096	8490
297	2103	8484
298	2109	8474
299	2115	8463
300	2125	8468
301	2131	8454
302	2137	8445
303	2145	8442
304	2151	8430
305	2157	8417
306	2161	8399
307	2167	8389
308	2173	8377
309	2183	8381
310	2190	8373
311	2196	8364
312	2203	8356
313	2209	8346
314	2216	8337
315	2223	8331
316	2230	8325
317	2235	8310
318	2244	8308
319	2249	8295
320	2257	8290
321	2264	8283
322	2272	8279
323	2277	8267
324	2285	8261
325	2292	8256
326	2298	8245
327	2304	8234
328	2310	8224
329	2320	8228
330	2328	8222
331	2334	8211
332	2342	8208
333	2349	8203
334	2357	8196
335	2363	8187
336	2368	8173
337	2374	8161
338	2379	8150
339	2388	8150
340	2396	8146
341	2402	8135
342	2409	8128
343	2415	8115
344	2420	8103
345	2425	8088
346	2432	8081
347	2440	8080
348	2450	8082
349	2458	8078
350	2465	8070
351	2470	8056
352	2477	8051
353	2485	8047
354	2491	8037
355	2498	8028
356	2505	8021
357	2513	8017
358	2523	8019
359	2530	8014
360	2537	8006
361	2546	8003
362	2552	7995
363	2560	7992
364	2566	7980
365	2571	7968
366	2579	7964
367	2587	7959
368	2593	7950
369	2599	7939
370	2608	7939
371	2619	7944
372	2626	7935
373	2634	7932
374	2642	7926
375	2650	7922
376	2656	7912
377	2661	7899
378	2667	7889
379	2672	7877
380	2677	7862
381	2682	7851
382	2688	7840
383	2693	7827
384	2698	7814
385	2703	7801
386	2709	7791
387	2717	7787
388	2722	7774
389	2727	7761
390	2733	7752
391	2739	7742
392	2747	7740
393	2755	7736
394	2761	7725
395	2766	7713
396	2777	7716
397	2784	7708
398	2794	7709
399	2803	7709
400	2810	7703
401	2817	7696
402	2823	7686
403	2829	7675
404	2836	7667
405	2840	7654
406	2848	7648
407	2856	7644
408	2863	7638
409	2872	7636
410	2882	7638
411	2891	7634
412	2898	7630
413	2905	7621
414	2911	7611
415	2916	7598
416	2922	7588
417	2928	7579
418	2933	7568
419	2938	7557
420	2945	7548
421	2950	7536
422	2956	7527
423	2961	7516
424	2966	7504
425	2972	7494
426	2978	7485
427	2987	7483
428	2994	7475
429	3004	7476
430	3011	7470
431	3018	7461
432	3024	7453
433	3030	7442
434	3035	7431
435	3041	7421
436	3048	7414
437	3053	7404
438	3059	7393
439	3064	7381
440	3069	7371
441	3076	7363
442	3081	7353
443	3087	7343
444	3093	7333
445	3100	7326
446	3106	7318
447	3111	7307
448	3116	7295
449	3121	7284
450	3126	7272
451	3131	7261
452	3135	7247
453	3140	7235
454	3146	7226
455	3152	7216
456	3158	7207
457	3164	7199
458	3171	7191
459	3178	7185
460	3187	7183
461	3197	7184
462	3205	7178
463	3212	7173
464	3221	7169
465	3228	7164
466	3237	7161
467	3246	7158
468	3254	7154
469	3264	7155
470	3271	7147
471	3277	7137
472	3282	7127
473	3287	7114
474	3293	7106
475	3299	7098
476	3305	7089
477	3311	7079
478	3317	7070
479	3322	7060
480	3326	7047
481	3331	7037
482	3336	7024
483	3341	7014
484	3347	7004
485	3352	6995
486	3358	6985
487	3363	6975
488	3369	6966
489	3376	6960
490	3385	6956
491	3391	6949
492	3396	6938
493	3401	6926
494	3406	6916
495	3411	6905
496	3418	6898
497	3426	6893
498	3430	6881
499	3436	6872
500	3442	6863
501	3447	6853
502	3454	6846
503	3463	6844
504	3468	6834
505	3474	6825
506	3480	6816
507	3489	6814
508	3501	6817
509	3512	6818
510	3520	6813
511	3528	6809
512	3536	6804
513	3543	6796
514	3549	6789
515	3555	6779
516	3559	6768
517	3565	6758
518	3571	6749
519	3576	6740
520	3585	6736
521	3593	6733
522	3599	6724
523	3605	6714
524	3611	6706
525	3616	6696
526	3621	6686
527	3626	6676
528	3631	6665
529	3637	6657
530	3643	6647
531	3648	6639
532	3653	6628
533	3659	6619
534	3664	6608
535	3669	6600
536	3677	6594
537	3684	6589
538	3693	6584
539	3698	6574
540	3703	6565
541	3709	6556
542	3714	6546
543	3718	6535
544	3725	6527
545	3730	6518
546	3737	6511
547	3742	6501
548	3747	6492
549	3753	6483
550	3757	6472
551	3765	6467
552	3773	6461
553	3785	6463
554	3791	6455
555	3798	6449
556	3804	6441
557	3811	6434
558	3820	6430
559	3825	6421
560	3833	6415
561	3839	6408
562	3845	6400
563	3851	6391
564	3857	6383
565	3862	6374
566	3867	6363
567	3873	6356
568	3882	6353
569	3889	6346
570	3897	6340
571	3904	6334
572	3910	6326
573	3915	6317
574	3922	6309
575	3927	6300
576	3933	6292
577	3941	6286
578	3947	6278
579	3952	6270
580	3961	6266
581	3970	6263
582	3981	6262
583	3990	6258
584	3997	6253
585	4004	6246
586	4014	6244
587	4022	6239
588	4027	6229
589	4033	6221
590	4040	6214
591	4047	6207
592	4052	6197
593	4058	6189
594	4065	6183
595	4072	6176
596	4078	6169
597	4086	6163
598	4092	6156
599	4100	6150
600	4104	6140
601	4110	6132
602	4117	6125
603	4124	6118
604	4131	6111
605	4138	6106
606	4146	6099
607	4152	6092
608	4158	6083
609	4164	6076
610	4178	6079
611	4186	6074
612	4192	6065
613	4198	6057
614	4202	6047
615	4208	6038
616	4213	6030
617	4219	6022
618	4224	6012
619	4229	6003
620	4237	5998
621	4243	5989
622	4248	5980
623	4254	5971
624	4260	5964
625	4268	5959
626	4275	5953
627	4283	5947
628	4288	5938
629	4295	5931
630	4301	5923
631	4306	5914
632	4311	5905
633	4317	5897
634	4323	5889
635	4330	5883
636	4337	5875
637	4342	5867
638	4350	5861
639	4355	5852
640	4366	5851
641	4374	5846
642	4380	5838
643	4386	5829
644	4393	5823
645	4399	5815
646	4404	5806
647	4411	5800
648	4418	5794
649	4424	5786
650	4429	5776
651	4434	5768
652	4441	5760
653	4447	5753
654	4452	5744
655	4457	5735
656	4465	5730
657	4471	5722
658	4479	5716
659	4487	5710
660	4493	5703
661	4499	5695
662	4506	5688
663	4511	5680
664	4516	5671
665	4522	5663
666	4529	5656
667	4535	5648
668	4543	5643
669	4549	5636
670	4555	5627
671	4564	5623
672	4574	5621
673	4579	5612
674	4585	5604
675	4591	5597
676	4597	5589
677	4604	5582
678	4609	5573
679	4616	5567
680	4623	5560
681	4629	5552
682	4634	5544
683	4641	5537
684	4648	5530
685	4654	5522
686	4662	5517
687	4668	5509
688	4674	5502
689	4680	5494
690	4686	5486
691	4692	5478
692	4699	5472
693	4707	5467
694	4713	5459
