iter	Passed	Remaining
443	3378	8034
444	3383	8021
445	3391	8015
446	3407	8026
447	3421	8034
448	3431	8031
449	3438	8024
450	3446	8016
451	3452	8003
452	3459	7995
453	3466	7985
454	3470	7971
455	3477	7962
456	3483	7949
457	3488	7936
458	3495	7927
459	3500	7915
460	3509	7909
461	3516	7900
462	3524	7893
463	3531	7883
464	3542	7884
465	3548	7873
466	3555	7865
467	3563	7858
468	3571	7852
469	3578	7841
470	3584	7830
471	3592	7824
472	3600	7817
473	3612	7819
474	3624	7822
475	3636	7823
476	3643	7814
477	3650	7805
478	3659	7799
479	3665	7789
480	3672	7780
481	3678	7768
482	3684	7757
483	3692	7752
484	3699	7741
485	3706	7734
486	3712	7722
487	3719	7714
488	3725	7703
489	3732	7694
490	3738	7683
491	3745	7673
492	3754	7668
493	3759	7656
494	3767	7650
495	3772	7637
496	3779	7626
497	3785	7617
498	3792	7608
499	3802	7605
500	3813	7603
501	3821	7597
502	3829	7589
503	3836	7580
504	3843	7572
505	3853	7570
506	3864	7568
507	3874	7565
508	3879	7552
509	3886	7543
510	3892	7533
511	3897	7520
512	3904	7512
513	3911	7503
514	3922	7501
515	3932	7499
516	3941	7494
517	3949	7487
518	3955	7477
519	3962	7467
520	3967	7455
521	3972	7442
522	3979	7434
523	3986	7424
524	3993	7416
525	4006	7418
526	4016	7416
527	4023	7407
528	4031	7400
529	4037	7390
530	4046	7384
531	4052	7373
532	4057	7360
533	4063	7351
534	4070	7342
535	4079	7336
536	4085	7327
537	4091	7315
538	4097	7305
539	4106	7300
540	4114	7293
541	4119	7282
542	4126	7273
543	4132	7263
544	4139	7254
545	4147	7247
546	4154	7238
547	4162	7231
548	4168	7221
549	4174	7210
550	4183	7204
551	4188	7193
552	4204	7200
553	4214	7195
554	4220	7186
555	4228	7178
556	4234	7168
557	4244	7164
558	4249	7154
559	4256	7145
560	4262	7134
561	4269	7125
562	4277	7119
563	4284	7110
564	4291	7101
565	4297	7092
566	4305	7085
567	4312	7075
568	4318	7065
569	4325	7057
570	4331	7047
571	4339	7040
572	4345	7030
573	4353	7023
574	4360	7014
575	4365	7003
576	4373	6995
577	4378	6984
578	4383	6973
579	4395	6972
580	4406	6970
581	4414	6962
582	4422	6955
583	4427	6944
584	4433	6933
585	4438	6922
586	4444	6912
587	4451	6903
588	4456	6893
589	4461	6881
590	4466	6869
591	4473	6861
592	4479	6850
593	4487	6843
594	4494	6835
595	4501	6827
596	4507	6818
597	4517	6813
598	4523	6804
599	4530	6795
600	4538	6788
601	4544	6778
602	4551	6770
603	4556	6759
604	4561	6748
605	4570	6741
606	4576	6732
607	4583	6724
608	4589	6714
609	4595	6704
610	4601	6695
611	4607	6685
612	4613	6675
613	4620	6667
