iter	Logloss
136	0.4978641841
137	0.4977995346
138	0.4975585255
139	0.4970434654
140	0.4969469639
141	0.4966972655
142	0.4964714284
143	0.4963395655
144	0.4959767213
145	0.4956152517
146	0.4955314454
147	0.4953805133
148	0.4951493458
149	0.4949621061
150	0.494821662
151	0.4946621219
152	0.4944616874
153	0.4941634422
154	0.4938768185
155	0.4936657202
156	0.4934499553
157	0.4932446077
158	0.4930369373
159	0.4928251102
160	0.4926040508
161	0.4925240641
162	0.4923040238
163	0.4921877944
164	0.4917715867
165	0.4917046746
166	0.4915070247
167	0.491160906
168	0.4910093038
169	0.4907041458
170	0.4904236708
171	0.4903075462
172	0.4902175124
173	0.4901442347
174	0.4899771945
175	0.489913274
176	0.4897108052
177	0.4896358669
178	0.4893658511
179	0.4891265443
180	0.4889545637
181	0.4887410795
182	0.488574286
183	0.4882774061
184	0.4881365898
185	0.48809348
186	0.4880427758
187	0.4879489967
188	0.4877569839
189	0.4874164518
190	0.4872054757
191	0.4869560677
192	0.4868848597
193	0.4867549036
194	0.4865235749
195	0.4863280146
196	0.4860117679
197	0.48574044
198	0.4856615234
199	0.485592224
200	0.4855758822
201	0.4854273137
202	0.4852205353
203	0.4849639876
204	0.484836802
205	0.484580837
206	0.4844014014
207	0.484142238
208	0.4839407199
209	0.4838360266
210	0.4835058376
211	0.4833466241
212	0.4831674409
213	0.4830796714
214	0.4829279485
215	0.4827967805
216	0.4826349226
217	0.4824826129
218	0.4823220749
219	0.4822382072
220	0.4820303863
221	0.4819089444
222	0.4817693224
223	0.4817383923
224	0.4815440557
225	0.4812451345
226	0.4811008319
227	0.4810653645
228	0.4809330389
229	0.4807823562
230	0.4805234742
231	0.4804829518
232	0.4803257456
233	0.4801998282
234	0.4800350726
235	0.4799516262
236	0.4798311262
237	0.479672631
238	0.4795712647
239	0.4794139451
240	0.4792862622
241	0.479208117
242	0.4791399516
243	0.479043421
244	0.4788824003
245	0.4788447721
246	0.4788068605
247	0.4786325132
248	0.4786152938
249	0.4785554813
250	0.4784226586
251	0.4782745004
252	0.4781029268
253	0.4779771545
254	0.4778700767
255	0.4777785816
256	0.477714844
257	0.4776907993
258	0.4775392703
259	0.4774774288
260	0.4773309698
261	0.4772612621
262	0.4771717589
263	0.4770136611
264	0.4769147399
265	0.4767979106
266	0.4767393966
267	0.4765652336
268	0.4765187447
269	0.4764304292
270	0.4763434861
271	0.4761901732
272	0.476126833
273	0.4760578358
274	0.4759966401
275	0.4759403409
276	0.4757921062
277	0.4756649758
278	0.4755947726
279	0.4755297664
280	0.4753756679
281	0.4753073541
282	0.4751484443
283	0.4750447769
284	0.4750116372
285	0.4749127454
286	0.4748077453
287	0.4746847668
288	0.4744766049
289	0.4744271997
290	0.4744067613
291	0.4743504271
292	0.4741944394
293	0.4741011681
294	0.474029958
295	0.4739243442
296	0.4737857496
297	0.4736300452
298	0.473528195
299	0.4734372414
300	0.4733378591
301	0.4732585004
302	0.4732034854
303	0.4730536502
304	0.4729374649
305	0.4728597704
306	0.4727505212
307	0.4726462074
308	0.4724956793
309	0.4723728999
310	0.4722911865
311	0.4722106866
312	0.4721610698
313	0.472015117
314	0.4719075732
315	0.4717353529
316	0.4716871088
317	0.4715613428
318	0.4713623168
319	0.4713215451
320	0.4711803132
321	0.4711089829
322	0.4709974136
323	0.4708156493
324	0.4705676221
325	0.4704685002
326	0.4703109043
327	0.4702005506
328	0.4700000932
329	0.4698843458
330	0.469820208
331	0.4697682146
332	0.4696420716
333	0.4695383161
334	0.4695017956
335	0.4694402904
336	0.4693053017
337	0.4691753618
338	0.4690788536
339	0.4689828717
340	0.4689112969
341	0.4687334609
342	0.4685793969
343	0.4685238217
344	0.4683991392
345	0.4683024265
346	0.4681972272
347	0.468069812
348	0.4679536906
349	0.4678795862
350	0.4677623737
351	0.467576723
352	0.4674945408
353	0.4674077471
354	0.4672890541
355	0.4671220816
356	0.4669886401
357	0.4668716106
358	0.4667637219
359	0.4666226644
360	0.46651181
361	0.4664130078
362	0.4662879831
363	0.4661885443
364	0.4660583506
365	0.4659454059
366	0.4657856577
367	0.4656921347
368	0.4655908765
369	0.4654573562
370	0.4653141623
371	0.4652166847
372	0.4651421906
373	0.465084496
374	0.4650135213
375	0.4648924007
376	0.4648268121
377	0.4647499955
378	0.4646414136
379	0.4644955867
380	0.4643927801
381	0.4643063943
382	0.4642239394
383	0.4641080081
384	0.463993995
385	0.4638410158
386	0.4636787685
387	0.4635812716
388	0.4634407657
389	0.4633052391
390	0.4632017493
391	0.4630898257
392	0.463021987
393	0.4629152852
394	0.4628026851
395	0.4627341877
396	0.4626070075
397	0.4625348667
398	0.4624676065
399	0.4623162055
400	0.4622372071
401	0.4621449278
402	0.4620356299
403	0.4619736218
404	0.4618484665
405	0.4617236822
406	0.4616024024
407	0.4614472801
408	0.461334968
409	0.4612372391
410	0.4610686756
411	0.4609651265
412	0.4608540215
413	0.4607147407
414	0.4606069952
415	0.4604943574
416	0.460328465
417	0.4601695026
418	0.4600473261
419	0.4599166354
420	0.4597348231
421	0.4595959392
422	0.4595052404
423	0.4594012682
424	0.4593023399
425	0.4592074169
426	0.4590601852
427	0.4589443126
428	0.4588538106
429	0.4587614391
430	0.4586376488
431	0.4585158357
432	0.4584415836
433	0.4583311857
434	0.4582508215
435	0.4581664665
436	0.4580609315
437	0.4579665484
438	0.4578617558
439	0.4577422755
440	0.4576607182
441	0.4575689493
442	0.4574722462
443	0.4573607777
444	0.4572867912
445	0.457166459
446	0.4570514389
447	0.4569324139
448	0.4568374771
449	0.456699129
450	0.4565931176
451	0.4564634998
452	0.4563792361
453	0.4562987556
454	0.4562124174
455	0.4560663949
456	0.4559767415
457	0.4558568677
458	0.4557372626
459	0.4556173038
460	0.4554770618
461	0.455276602
462	0.4551900827
463	0.4550721474
464	0.4549706984
465	0.454862281
466	0.4547303679
467	0.4546556206
468	0.45454195
469	0.4544557407
470	0.4543561774
471	0.454288782
472	0.4541911656
473	0.4541199286
474	0.454026128
475	0.4539631446
476	0.4538847094
477	0.4537944351
478	0.4537002744
479	0.4535970524
480	0.4534822176
481	0.4533635879
482	0.4532456703
483	0.4531489267
484	0.4530776849
485	0.4529639944
486	0.4528534739
487	0.4527776773
488	0.45269159
489	0.4526131995
490	0.4525285386
491	0.4524389278
492	0.4523426662
493	0.4522587725
494	0.4521632251
495	0.4520700152
496	0.4519714707
497	0.4518715599
498	0.4517705867
499	0.4516897089
500	0.4516174194
501	0.4515221366
502	0.4514343966
503	0.4513561234
504	0.4512615173
505	0.4511594385
506	0.4510763731
507	0.4509842352
508	0.4508964481
509	0.4508056306
510	0.4507118538
511	0.450629334
512	0.4505298771
513	0.4504479304
514	0.4503285234
515	0.4502271447
516	0.4501425448
517	0.4500632699
518	0.449990963
519	0.4498811734
520	0.4497809236
521	0.4497037696
522	0.449626949
523	0.4495046559
524	0.449403453
525	0.4493315917
526	0.4492613494
527	0.4491984774
528	0.4490773508
529	0.449010332
530	0.4489172913
531	0.4488421977
532	0.4487449665
533	0.4486545778
534	0.4485437677
535	0.448472575
536	0.4484022941
537	0.448320461
538	0.4482152031
539	0.4481361693
540	0.4480560379
541	0.4479774337
542	0.4479156531
543	0.4478406296
544	0.4477790512
545	0.4476974961
546	0.4476232716
547	0.4475494493
548	0.447468521
549	0.4473901535
550	0.4473118005
551	0.4472214868
552	0.4471365813
553	0.4470619004
554	0.4470095954
555	0.4469155976
556	0.4468393013
557	0.4467579016
558	0.4466884972
559	0.4466289178
560	0.4465764682
561	0.4464999247
562	0.4464189796
563	0.4463485496
564	0.4462459853
565	0.4461634607
566	0.446061027
567	0.4459431299
568	0.4458337947
569	0.4457661105
570	0.4456831383
571	0.4456114616
572	0.4455371662
573	0.4454653157
574	0.4454029299
575	0.4453217964
576	0.4452437548
577	0.4451708296
578	0.4451012052
579	0.4450373354
580	0.4449440685
581	0.4448428017
582	0.4447797959
583	0.444714357
584	0.4446437725
585	0.4445602313
586	0.4444982485
587	0.444416732
588	0.4443222682
589	0.4442188297
590	0.4441612288
591	0.4440993462
592	0.4440124825
593	0.4439234213
594	0.443832983
595	0.4437705922
596	0.4436957958
597	0.4436085869
598	0.4435272225
599	0.4434308561
600	0.4433530097
601	0.4432708548
602	0.4431688122
603	0.4431000643
604	0.4430236037
605	0.4429470382
606	0.4428464085
607	0.4427536819
608	0.4426657335
609	0.4425835328
610	0.4425124032
611	0.4424270695
612	0.4423323696
613	0.4422583637
614	0.442191174
615	0.4421318512
616	0.4420453018
617	0.441990121
618	0.4419122285
619	0.4418279671
620	0.4417640863
621	0.4416876422
622	0.4416107577
623	0.4415387099
624	0.4414756965
625	0.4413864883
626	0.4412939666
627	0.4412253796
628	0.4411728652
