iter	Logloss
321	0.4732067253
322	0.4731377649
323	0.4730845087
324	0.4730489618
325	0.4729411327
326	0.4728143795
327	0.4727367581
328	0.4726430533
329	0.4724987808
330	0.4723537881
331	0.4722888769
332	0.4721590915
333	0.4719949077
334	0.4718597334
335	0.4718266551
336	0.4717130428
337	0.4716810116
338	0.4715630877
339	0.4715123191
340	0.4713927547
341	0.4712561523
342	0.4711533538
343	0.4710191742
344	0.4709359001
345	0.4708079673
346	0.4706975443
347	0.4706131459
348	0.4704818487
349	0.470425336
350	0.4703558822
351	0.4702222952
352	0.4701814002
353	0.4700664005
354	0.4699834796
355	0.469894657
356	0.4698172055
357	0.4696064114
358	0.4695264817
359	0.4694210541
360	0.4693157615
361	0.469212289
362	0.4690767444
363	0.4690118561
364	0.4689017465
365	0.4688357017
366	0.4687697246
367	0.4686841453
368	0.4685517894
369	0.4684520058
370	0.4683847792
371	0.4683095959
372	0.4682192374
373	0.4681339424
374	0.4680150246
375	0.4678328112
376	0.4677676872
377	0.4676415712
378	0.4675237207
379	0.4674352849
380	0.4672931276
381	0.4671490835
382	0.4670340985
383	0.4669501899
384	0.4668001366
385	0.466666894
386	0.4665561236
387	0.4664501141
388	0.4663220028
389	0.4662302638
390	0.4660865287
391	0.4659816071
392	0.4658272688
393	0.4656977324
394	0.4655434876
395	0.4654203491
396	0.4653087112
397	0.4651827735
398	0.4650861958
399	0.4649919715
400	0.4648967475
401	0.464765068
402	0.4646824104
403	0.4645229482
404	0.4643946541
405	0.4642588688
406	0.4641687179
407	0.4640995363
408	0.4639872177
409	0.4638701049
410	0.463755435
411	0.4636325601
412	0.4635168325
413	0.4634030361
414	0.4633330136
415	0.4632126842
416	0.4630936365
417	0.462960428
418	0.4628846029
419	0.4627907317
420	0.4626757405
421	0.462541818
422	0.4624016402
423	0.4622962778
424	0.4622000677
425	0.4620377841
426	0.4618555375
427	0.4616875307
428	0.4615739142
429	0.4614704074
430	0.4613262324
431	0.4611601813
432	0.4610496792
433	0.4609427194
434	0.4608371845
435	0.4607259907
436	0.4606217643
437	0.4605142724
438	0.46040508
439	0.4602710295
440	0.4601845393
441	0.4600685237
442	0.4599421824
443	0.4598437201
444	0.4597573528
445	0.4596152264
446	0.4595167143
447	0.4593843214
448	0.459276223
449	0.4591926354
450	0.4590782267
451	0.4589722463
452	0.4588875527
453	0.4587779918
454	0.4585985317
455	0.4584875655
456	0.458395466
457	0.4582620506
458	0.4581724596
459	0.4581081087
460	0.4580242846
461	0.4579354738
462	0.4578294739
463	0.4577392844
464	0.4576012137
465	0.4574873624
466	0.4573858224
467	0.4572775155
468	0.4571772161
469	0.4570359562
470	0.4569535159
471	0.4568518559
472	0.4567443422
473	0.4566613708
474	0.4565796532
475	0.4564853167
476	0.4563724554
477	0.456268644
478	0.4561747524
479	0.4560830413
480	0.4559790434
481	0.4558998581
482	0.4557910863
483	0.4557263789
484	0.4556220243
485	0.4555536241
486	0.4554546823
487	0.4553812555
488	0.455294955
489	0.4551577466
490	0.4550404373
491	0.4549307356
492	0.4548435151
493	0.4547150859
494	0.4546264255
495	0.4545534038
496	0.4544790497
497	0.4543412059
498	0.4542553669
499	0.4541480923
500	0.4540528171
501	0.4539711757
502	0.4538761619
503	0.4537758757
504	0.4536837817
505	0.4535994693
506	0.4535218037
507	0.4534187256
508	0.4533473676
509	0.4532742266
510	0.4531883981
511	0.4531150822
512	0.4530205176
513	0.4529462738
514	0.4528734007
515	0.4527785313
516	0.452688192
517	0.4525928711
518	0.4524818348
519	0.4523988328
520	0.4522796745
521	0.452210252
522	0.4521154304
523	0.4519957648
524	0.451871436
525	0.4518014072
526	0.4516837401
527	0.4516231577
528	0.4515289972
529	0.4514487085
530	0.4513286656
531	0.4512463256
532	0.451125744
533	0.4510526612
534	0.4509983999
535	0.4509288707
536	0.450848994
537	0.4507723396
538	0.4507137911
539	0.4506453092
540	0.4505623748
541	0.4504785607
542	0.450370585
543	0.4502918891
544	0.4502173328
545	0.4501312552
546	0.4500732448
547	0.4500078796
548	0.4499408713
549	0.4498746165
550	0.4497895414
551	0.4497235912
552	0.4496396442
553	0.4495658159
554	0.4494824449
555	0.4494049137
556	0.4493052511
557	0.44920593
558	0.4491259969
559	0.4490394349
560	0.4489520885
561	0.4488759619
562	0.4487843773
563	0.44868804
564	0.4486309677
565	0.4485165226
566	0.4484377747
567	0.4483720041
568	0.4483240864
569	0.4482747474
570	0.4481924163
571	0.4481351043
572	0.4480565596
573	0.4479810006
574	0.4478961036
575	0.4478136738
576	0.4477327812
577	0.4476589809
578	0.4475495051
579	0.4474796838
580	0.4474036515
581	0.4473301862
582	0.4472640308
583	0.4472042533
584	0.4471386454
585	0.4470645565
586	0.4469917609
587	0.4469294303
588	0.4468709214
589	0.4468024219
590	0.4466996217
591	0.4466211496
592	0.446532723
