iter	Logloss
351	0.4709500967
352	0.4708729026
353	0.470794105
354	0.4706996721
355	0.4706070428
356	0.4705555209
357	0.4704617687
358	0.4704131018
359	0.4703018873
360	0.470206766
361	0.4701273247
362	0.4700161708
363	0.4699782019
364	0.469843386
365	0.4697452674
366	0.4696523342
367	0.4695802054
368	0.4695376166
369	0.4694868605
370	0.4694087931
371	0.4693597409
372	0.4692136848
373	0.4691184134
374	0.4690788558
375	0.4690286529
376	0.4689505208
377	0.4688792303
378	0.4688096044
379	0.4686411303
380	0.4685703708
381	0.4684885957
382	0.4684021839
383	0.4683238693
384	0.4683007475
385	0.4682241357
386	0.4681802454
387	0.4680769119
388	0.4679925176
389	0.4679418785
390	0.4678365841
391	0.4677671185
392	0.4677061579
393	0.467629311
394	0.4675603273
395	0.4674349727
396	0.4673356061
397	0.4672762422
398	0.4671729431
399	0.4669800288
400	0.4668740439
401	0.4667818551
402	0.466694556
403	0.4665846634
404	0.4665374833
405	0.466475878
406	0.4663702589
407	0.4662968112
408	0.4662318186
409	0.4661188594
410	0.4660306225
411	0.4659613151
412	0.4658662628
413	0.4657821241
414	0.4657149304
415	0.4656368865
416	0.4655479857
417	0.4654853904
418	0.4653765811
419	0.4652460181
420	0.4651896148
421	0.4651095633
422	0.465012334
423	0.4649038748
424	0.4648271178
425	0.4647280734
426	0.4646503144
427	0.4645672133
428	0.4644577283
429	0.4643440023
430	0.464255657
431	0.4641506857
432	0.4640232581
433	0.4639677359
434	0.4638819568
435	0.4637832962
436	0.4636639393
437	0.4635780748
438	0.4634749611
439	0.4634181419
440	0.4633393202
441	0.4632481915
442	0.4631792089
443	0.463116281
444	0.4630369106
445	0.4629562923
446	0.4628475799
447	0.4627626759
448	0.4626925768
449	0.4625456142
450	0.4623911215
451	0.4623321486
452	0.4622836548
453	0.4622076477
454	0.4621451764
455	0.4620739806
456	0.4619848447
457	0.4618995981
458	0.4618133036
459	0.4617448144
460	0.4616505509
461	0.4615827502
462	0.4615294769
463	0.4614725282
464	0.4613800071
465	0.4612989662
466	0.4611940615
467	0.4611281743
468	0.4610223629
469	0.4609282757
470	0.4608452045
471	0.4607524333
472	0.4606657117
473	0.4606083717
474	0.4605325356
475	0.4604569555
476	0.4604009466
477	0.4603300592
478	0.4602543018
479	0.4601699076
480	0.4601116149
481	0.4600521501
482	0.4599706854
483	0.4599055735
484	0.4598222343
485	0.4597490988
486	0.45968865
487	0.4596139163
488	0.4595042672
489	0.4594389843
490	0.4593514933
491	0.4592846458
492	0.4592256536
493	0.4591576562
494	0.4590972637
495	0.4590212953
496	0.4589645037
497	0.458898301
498	0.458828209
499	0.4587705721
500	0.4587239666
501	0.4586539481
502	0.4585717213
503	0.4585055885
504	0.4584361194
505	0.4583543312
506	0.4582796354
507	0.4582124777
508	0.4581356766
509	0.4580794108
510	0.4580304772
511	0.4579714336
512	0.4579054119
513	0.4578554128
514	0.4577755474
515	0.4577033186
516	0.45764088
517	0.4575940412
518	0.4575263028
519	0.4574580592
520	0.4574050854
521	0.4573388146
522	0.4572633996
523	0.4572048938
524	0.4571504133
525	0.4570927585
526	0.4570320641
527	0.4569827462
528	0.4569131953
529	0.4568662125
530	0.4568151733
531	0.4567620517
532	0.4567069449
533	0.456634914
534	0.4565885778
535	0.4565018857
536	0.4564540773
537	0.4563956182
538	0.4563366691
539	0.4563013855
540	0.4562417474
541	0.4561873847
542	0.4561241658
543	0.4560483611
544	0.4559779044
545	0.4559210871
546	0.4558756759
547	0.4558115141
548	0.4557710366
549	0.4557207795
550	0.4556785117
551	0.4556146572
552	0.4555599807
553	0.4554932691
554	0.4554394366
555	0.4553747235
556	0.455283344
557	0.4552281401
558	0.4551677645
559	0.4551057675
560	0.4550506235
561	0.4549905692
562	0.4549422193
563	0.4548878501
564	0.4548338376
565	0.4547689808
566	0.4547256656
567	0.4546866051
568	0.4546353152
569	0.4545860778
570	0.4545491329
571	0.4544968145
572	0.4544489248
573	0.4544033761
574	0.4543474255
575	0.4543100358
576	0.4542389944
577	0.454189831
578	0.4541121349
579	0.4540609095
580	0.4540135345
581	0.4539545701
582	0.4538703571
583	0.4538047566
584	0.4537583043
585	0.4536933392
586	0.4536344273
587	0.4535755123
588	0.4535178918
589	0.4534708348
590	0.453426364
591	0.4533688936
592	0.453332744
593	0.4532788602
594	0.4532280577
595	0.4531799044
596	0.4531279544
597	0.4530452422
598	0.4529827866
599	0.4529396729
600	0.4528858324
601	0.4528435266
602	0.4527997739
603	0.4527516175
604	0.4526941442
605	0.4526224326
606	0.4525630265
607	0.4525264929
608	0.4524804668
609	0.4524164672
610	0.4523685761
611	0.4523249051
612	0.4522864437
613	0.4522278713
614	0.4521828472
615	0.4521355736
616	0.4520659498
617	0.4520062128
618	0.4519449255
619	0.4519085297
620	0.4518696149
621	0.4518244421
622	0.4517682669
623	0.4517260105
624	0.4516791171
625	0.4516357607
626	0.4515540849
627	0.4515229263
628	0.45148693
629	0.4514401844
630	0.4513908358
631	0.4513447084
632	0.4512954401
633	0.4512549251
634	0.4512095848
635	0.4511560399
636	0.4511021689
637	0.4510562723
638	0.4509985903
639	0.4509488373
640	0.4509061843
641	0.4508589037
642	0.4508100047
643	0.4507646436
644	0.4507279876
645	0.4506803593
646	0.4506299748
647	0.4505883558
648	0.4505170832
649	0.4504801611
650	0.4504363748
651	0.4503869613
652	0.4503368455
653	0.4503009728
654	0.4502681547
655	0.4502188323
656	0.4501756201
657	0.4501233589
658	0.4500850085
659	0.4500401776
660	0.4499891297
661	0.4499472312
662	0.4498917471
663	0.4498168762
664	0.4497826041
665	0.4497483642
666	0.4496970746
667	0.4496558598
668	0.4496221293
669	0.4495655889
670	0.4495235632
671	0.449473197
672	0.4494352466
673	0.4493849015
674	0.4493468227
675	0.449298691
676	0.4492409146
677	0.4491984427
678	0.449139447
679	0.4491016455
680	0.4490680446
681	0.4490162047
682	0.4489586263
683	0.4488979731
684	0.4488471172
685	0.4488056575
686	0.4487601764
687	0.448721987
688	0.4486846483
689	0.4486454364
690	0.4485844239
691	0.4485359773
692	0.4485093189
693	0.4484472845
694	0.4484076123
695	0.4483555909
696	0.4482954104
697	0.4482527509
698	0.4482164013
699	0.4481630297
700	0.4481102848
701	0.4480727749
702	0.4480222796
703	0.4479840366
704	0.4479500224
705	0.4478924653
706	0.4478516568
707	0.4478142288
708	0.4477724121
709	0.4477262717
710	0.4476778402
711	0.4476520467
712	0.4476123374
713	0.4475753087
714	0.447515548
715	0.4474683859
716	0.4474210479
717	0.4473721231
718	0.447327489
719	0.4472827909
720	0.4472326032
721	0.4471902437
722	0.4471324383
723	0.4470901211
724	0.4470474237
725	0.4470090404
726	0.4469708567
727	0.4469318278
728	0.4468766942
729	0.4468319093
730	0.4467762259
731	0.4467352254
732	0.446698173
733	0.4466643214
734	0.4466144864
735	0.4465662055
736	0.4465185689
737	0.446477646
738	0.4464265866
739	0.4463871577
740	0.446355291
741	0.4463207708
742	0.4462842636
743	0.4462459683
744	0.4461985278
745	0.4461406331
746	0.4460721959
747	0.446013389
748	0.4459763637
749	0.4459417711
750	0.4459098626
751	0.445876419
752	0.4458306431
753	0.4457686252
754	0.4457293539
755	0.4456917161
756	0.4456604139
757	0.4456268444
758	0.4455824135
759	0.4455354326
760	0.4454891288
761	0.4454485073
762	0.4453664581
763	0.4453115326
764	0.4452521425
765	0.445199592
766	0.4451753704
767	0.4451278512
768	0.4450775603
769	0.4450444564
770	0.4450001114
771	0.4449590536
772	0.4449128116
773	0.4448708589
774	0.4448285176
775	0.4447898764
776	0.4447265807
777	0.444675776
778	0.4446472059
779	0.4446056562
780	0.4445653054
781	0.4445170342
782	0.4444714265
783	0.4443980547
784	0.4443542873
785	0.4443156443
786	0.4442710112
787	0.444222176
788	0.4441796367
789	0.4441499037
790	0.444105726
791	0.4440618387
792	0.4440297531
793	0.4439878438
794	0.4439495853
795	0.4439166699
796	0.4438714809
797	0.4438214737
798	0.4437742055
799	0.4437368999
800	0.4436972857
801	0.443651247
802	0.4435969757
803	0.4435662743
804	0.4435208786
805	0.4434829967
806	0.4434233024
807	0.4433826812
808	0.4433215756
809	0.4432808652
810	0.4432410563
811	0.4431978996
812	0.4431767533
813	0.4431334052
814	0.4430926894
815	0.4430541607
816	0.4429979624
817	0.4429703269
818	0.4429318597
819	0.4429018585
820	0.442866116
821	0.4428142771
822	0.4427752951
823	0.4427366449
824	0.4427052293
825	0.4426527757
826	0.4426134168
827	0.4425837966
828	0.4425516666
829	0.4425111274
830	0.4424823786
831	0.4424473221
832	0.4424122485
833	0.442372441
834	0.4423252111
835	0.4422951273
836	0.4422513324
837	0.4422189338
838	0.4421656819
839	0.4421380537
840	0.4421007142
841	0.4420611163
842	0.4420148002
843	0.4419777349
844	0.4419438521
845	0.4419084034
846	0.4418649584
847	0.4418156927
848	0.441775932
849	0.441723392
850	0.4416838393
851	0.4416446621
852	0.4415822943
853	0.4415369758
854	0.4414998059
855	0.4414455365
856	0.4413987557
857	0.4413595819
858	0.4413143934
859	0.4412475847
860	0.4412009925
861	0.4411503281
862	0.4411080775
863	0.4410660948
864	0.4410248716
865	0.4409909294
866	0.4409509071
867	0.4409047078
868	0.4408499448
869	0.4407990909
870	0.4407630402
871	0.4407331693
872	0.4406868156
873	0.4406555222
874	0.4406240521
875	0.4405875506
876	0.4405531964
877	0.4405143955
878	0.4404749838
879	0.4404437405
880	0.4403935598
881	0.4403575245
882	0.4403253851
883	0.440284188
884	0.4401878411
885	0.4401572294
886	0.4401330339
887	0.4400954485
888	0.4400598947
889	0.4400270344
890	0.4399818215
891	0.4399478394
892	0.4399139977
893	0.4398657311
894	0.4398129099
895	0.4397736913
896	0.4397452382
897	0.4397002025
898	0.4396551471
899	0.4396240547
900	0.4395966637
901	0.4395535346
902	0.4395231415
903	0.4394935389
904	0.4394231364
905	0.4393852395
906	0.4393440243
907	0.4393118133
908	0.439279139
909	0.4392519801
910	0.4392099078
911	0.4391750412
912	0.4391342198
913	0.4390973221
914	0.439061198
915	0.4390306462
916	0.438998215
917	0.4389453286
918	0.4389185103
919	0.4388758432
920	0.4388485731
921	0.438818398
922	0.4387876127
923	0.4387328964
924	0.4386990686
925	0.4386693891
926	0.4386320924
927	0.4385999602
928	0.4385553589
929	0.4385219431
930	0.4384968041
931	0.4384778321
932	0.4384473621
933	0.4384048693
934	0.4383800887
935	0.4383543251
936	0.4383085687
937	0.4382603856
938	0.4382273942
939	0.4381912732
940	0.4381597705
941	0.4381100324
942	0.438074028
943	0.4380310636
944	0.4380045581
945	0.4379727518
946	0.4379435958
947	0.4378927055
948	0.4378590394
949	0.4378247114
950	0.4377845396
951	0.4377488052
952	0.4377105297
953	0.4376688044
954	0.4376131697
955	0.4375661918
956	0.4375237692
957	0.4374922899
958	0.4374535566
959	0.437425036
960	0.4373873909
961	0.437349531
962	0.4373207156
963	0.4372935017
964	0.4372162169
965	0.4371751114
966	0.4371383249
967	0.4370959084
968	0.4370697447
969	0.4370343347
970	0.4369669382
971	0.4369444264
972	0.4369040638
973	0.4368678432
974	0.436832316
975	0.436804317
976	0.4367843681
977	0.4367581653
978	0.4367233313
979	0.4366936269
980	0.4365901551
981	0.4365709614
982	0.4365271994
983	0.4364720872
984	0.4364363733
985	0.4364030765
986	0.4363658675
987	0.4363417434
988	0.4363064005
989	0.4362720614
990	0.4362345562
991	0.4361801134
992	0.4361475434
993	0.436113193
994	0.4360781712
995	0.4360407769
996	0.4360122361
997	0.435983624
998	0.4359410842
999	0.4358946076
1000	0.435856114
1001	0.4358205848
1002	0.4357775035
1003	0.4357405412
1004	0.4357147534
1005	0.4356774355
1006	0.435646544
1007	0.4356150035
1008	0.4355694915
1009	0.4355288772
1010	0.4354837319
1011	0.4354511508
1012	0.4354081527
1013	0.4353845098
1014	0.4353561864
1015	0.4353360002
1016	0.4353043806
1017	0.4352499521
1018	0.435218831
1019	0.4351952622
1020	0.4351683984
1021	0.4351099891
1022	0.4350763888
1023	0.4350438112
1024	0.4350082183
1025	0.4349690704
1026	0.4349371624
1027	0.4348948472
1028	0.4348666096
1029	0.4348443922
1030	0.4348008247
1031	0.43476286
1032	0.4347299792
1033	0.4346968746
1034	0.4346628777
1035	0.434622595
1036	0.4345885331
1037	0.434561711
1038	0.4345252833
1039	0.4344929258
1040	0.4344725692
1041	0.4344440004
1042	0.4344104772
1043	0.4343796298
1044	0.4343470642
1045	0.434316752
1046	0.4342856976
1047	0.4342242625
1048	0.434188975
1049	0.4341621801
1050	0.4341200114
1051	0.4340975764
1052	0.4340712148
1053	0.4340298425
1054	0.4339876639
1055	0.4339508586
1056	0.4339196181
1057	0.4338845134
1058	0.4338466899
1059	0.4338081583
1060	0.433773612
1061	0.4337379231
1062	0.4336994742
1063	0.4336747666
1064	0.4336428179
1065	0.4336118291
1066	0.4335735941
1067	0.4335387104
1068	0.433505935
1069	0.4334697124
1070	0.4334317305
1071	0.4333920819
1072	0.4333614612
1073	0.4333164597
1074	0.4332857529
1075	0.4332583304
1076	0.4332136879
1077	0.433188535
1078	0.43315764
1079	0.4331262822
1080	0.433095991
1081	0.4330615483
1082	0.4330154151
1083	0.4329856643
1084	0.4329476479
1085	0.4329188108
1086	0.4328880595
1087	0.4328469607
1088	0.4328097222
1089	0.4327726378
1090	0.432738428
1091	0.432709866
1092	0.4326759517
1093	0.4326325102
1094	0.4326086819
1095	0.4325756899
1096	0.432545595
1097	0.4325115785
1098	0.4324781792
1099	0.4324393022
1100	0.4324099363
1101	0.4323598483
1102	0.4323244751
1103	0.4322962397
1104	0.4322680577
1105	0.4322362586
1106	0.4322002984
1107	0.4321717747
1108	0.4321577265
1109	0.4321286931
1110	0.4320964909
1111	0.4320550931
1112	0.4320172123
1113	0.4319751034
1114	0.4319445063
1115	0.4318990814
1116	0.4318611567
1117	0.4318281442
1118	0.4317870369
1119	0.4317638354
1120	0.4317334388
1121	0.4317022879
1122	0.4316732095
1123	0.4316328371
1124	0.431603326
1125	0.4315383543
1126	0.4315040314
1127	0.4314785552
1128	0.4314342935
1129	0.4314003925
1130	0.4313694131
1131	0.4313453267
1132	0.4313125257
1133	0.431278794
1134	0.4312467199
1135	0.4312188132
1136	0.4311859508
1137	0.4311574652
1138	0.431129008
1139	0.431095606
1140	0.4310602743
1141	0.4310111756
1142	0.4309744924
1143	0.4309367078
1144	0.4309123251
1145	0.4308869893
1146	0.4308482947
1147	0.4308209852
1148	0.4307379114
1149	0.4307095247
1150	0.4306772391
1151	0.4306503916
1152	0.4305991083
1153	0.4305490577
1154	0.4304901431
1155	0.4304367897
1156	0.430409796
1157	0.4303603511
1158	0.4303287852
1159	0.4303012837
1160	0.4302564151
1161	0.4302317831
1162	0.4302009966
1163	0.4301649827
1164	0.4301316221
1165	0.4301090262
1166	0.4300655837
1167	0.430032399
1168	0.4299812959
1169	0.4299454244
1170	0.4298850667
1171	0.42985721
1172	0.4298263321
1173	0.4297963138
1174	0.4297655065
1175	0.4297348851
1176	0.429711025
1177	0.4296874403
1178	0.4296650311
1179	0.4296359989
1180	0.4296103338
1181	0.4295679255
1182	0.4295441529
1183	0.4295146353
1184	0.4294858357
1185	0.4294607061
1186	0.42942516
1187	0.4294002667
1188	0.4293720142
1189	0.4293326463
1190	0.4293082176
1191	0.429264115
1192	0.4292338121
1193	0.4291981995
1194	0.4291525558
1195	0.4291144606
1196	0.4290974347
1197	0.4290578513
1198	0.4290236654
1199	0.4289953033
1200	0.4289636622
1201	0.4289364912
1202	0.428911076
1203	0.4288854414
1204	0.4288584834
1205	0.4288267701
1206	0.4287934549
1207	0.4287624584
1208	0.4287328807
1209	0.4287016227
1210	0.4286782947
1211	0.4286496076
1212	0.4286162438
1213	0.4285867046
1214	0.4285421043
1215	0.4285091211
1216	0.4284788647
1217	0.4284439173
1218	0.4284187029
1219	0.4283784593
1220	0.4283413791
1221	0.4283206763
1222	0.4282583442
1223	0.4282293694
1224	0.4282066622
1225	0.4281719222
1226	0.4281493566
1227	0.4281279753
1228	0.4281038662
1229	0.4280679839
1230	0.4280444073
1231	0.4280091342
1232	0.4279853551
1233	0.4279570452
1234	0.427931967
1235	0.4278918983
1236	0.4278444406
1237	0.4278149936
1238	0.4277937028
1239	0.4277612973
1240	0.4277394493
1241	0.4277056891
1242	0.4276650226
1243	0.4276300932
1244	0.4275917265
1245	0.427553594
1246	0.427523567
1247	0.4274973664
1248	0.4274692665
1249	0.4274344774
1250	0.4273664107
1251	0.4273238029
1252	0.4272951934
1253	0.4272624275
1254	0.4272373367
1255	0.4272024596
1256	0.4271752753
1257	0.4271486373
1258	0.4271071601
1259	0.4270761414
1260	0.4270374889
1261	0.4270055266
1262	0.4269659121
1263	0.4269289932
1264	0.4268814677
1265	0.4268427724
1266	0.4268107562
1267	0.426767833
1268	0.4267375532
1269	0.4267139641
1270	0.4266798385
1271	0.4266559301
1272	0.4266100495
1273	0.4265881443
1274	0.4265578312
1275	0.4265263798
1276	0.426492588
1277	0.4264615948
1278	0.4264246257
1279	0.4263945412
1280	0.426365122
1281	0.426328319
1282	0.4263097797
1283	0.426292011
1284	0.42624732
1285	0.426218642
1286	0.4261821266
1287	0.42616105
1288	0.4261312105
1289	0.426113611
1290	0.4260865142
1291	0.4260598241
1292	0.4260396623
1293	0.4260129188
1294	0.4259948139
1295	0.4259724295
1296	0.4259409888
1297	0.425917505
1298	0.4258791295
1299	0.4258531252
1300	0.4258199201
1301	0.4257746371
1302	0.4257499497
1303	0.4257204354
1304	0.4256446866
1305	0.4256174053
1306	0.4255908442
1307	0.4255726876
1308	0.4255467597
1309	0.4255134325
1310	0.4254820745
1311	0.4254508898
1312	0.425425124
1313	0.425407964
1314	0.4253857085
1315	0.4253612374
1316	0.4253333047
1317	0.4253166211
1318	0.4252911958
1319	0.4252619623
1320	0.4252390046
1321	0.4252122628
1322	0.4251903463
1323	0.4251646474
1324	0.425135128
1325	0.4250981364
1326	0.4250820811
1327	0.4250285325
1328	0.4249911113
1329	0.424963709
1330	0.4249391178
1331	0.424914987
1332	0.424888425
1333	0.4248654606
1334	0.4248301491
1335	0.4248055905
1336	0.4247850292
1337	0.4247613834
1338	0.424736281
1339	0.4247011884
1340	0.4246614145
1341	0.4246336309
1342	0.4245998051
1343	0.4245837068
1344	0.4245529371
1345	0.4245076881
1346	0.424471477
1347	0.4244433029
1348	0.4244185229
1349	0.4243849768
1350	0.4243688683
1351	0.4243415461
1352	0.4243079444
1353	0.4242775448
1354	0.4242463185
1355	0.4242109161
1356	0.4241868351
1357	0.4241635488
1358	0.4241442944
1359	0.42411806
1360	0.4240792617
1361	0.4240574278
1362	0.4240185778
1363	0.4239684835
1364	0.4239399432
1365	0.4239128673
1366	0.423885015
1367	0.4238543652
1368	0.4238318051
1369	0.4238061035
1370	0.4237857919
1371	0.4237577154
1372	0.423727611
1373	0.4236943519
1374	0.4236644608
1375	0.4236391467
1376	0.4236133386
1377	0.423588923
1378	0.4235683758
1379	0.4235280624
1380	0.4235017427
1381	0.4234754277
1382	0.4234468048
1383	0.4234121889
1384	0.4233963231
1385	0.4233699858
1386	0.4233366637
1387	0.4233113429
1388	0.4232777529
1389	0.4232476645
1390	0.4232182303
1391	0.4231960545
1392	0.4231666999
1393	0.4231481074
1394	0.4231294633
1395	0.4230969594
1396	0.42307845
1397	0.423055501
1398	0.4230289925
1399	0.4230085206
1400	0.4229779173
1401	0.4229513319
1402	0.4229217937
1403	0.4228908958
1404	0.422849839
1405	0.4228186449
1406	0.4228047032
1407	0.4227791977
1408	0.4227554025
1409	0.4227186643
1410	0.4226789678
1411	0.4226544693
1412	0.4226342666
1413	0.4225852482
1414	0.4225622656
1415	0.4225215385
1416	0.4224908621
1417	0.4224623936
1418	0.422434721
1419	0.4224123009
1420	0.4223917371
1421	0.422368387
1422	0.4223470692
1423	0.4223175877
1424	0.422282716
1425	0.4222535352
1426	0.4222230214
1427	0.4221942486
1428	0.4221477042
1429	0.4221293576
1430	0.4220757892
1431	0.4220385348
1432	0.4219976719
1433	0.4219697898
1434	0.4219442102
1435	0.4219130087
1436	0.4218967918
1437	0.4218667879
1438	0.4218349348
1439	0.4218062004
1440	0.4217792946
1441	0.4217507787
1442	0.4217239483
1443	0.4217018497
1444	0.4216853062
1445	0.4216453298
1446	0.4216115837
1447	0.42159092
1448	0.4215664168
1449	0.421536733
1450	0.4215067672
1451	0.4214900215
1452	0.4214601839
1453	0.4214306278
1454	0.4213866136
1455	0.4213534234
1456	0.4213231338
1457	0.4212904497
1458	0.421262444
1459	0.4212339809
1460	0.421185603
1461	0.4211477175
1462	0.4211176845
1463	0.4210890952
1464	0.4210606122
1465	0.4210312304
1466	0.4210044682
1467	0.4209831312
1468	0.4209615602
1469	0.4209378167
1470	0.4209114118
1471	0.4208814995
1472	0.4208528123
1473	0.4208225865
1474	0.4207982085
1475	0.4207679845
1476	0.4207448042
1477	0.4207184711
1478	0.4206874999
1479	0.4206706671
1480	0.4206454404
1481	0.4206248592
1482	0.4206010226
1483	0.4205754582
1484	0.4205519584
1485	0.4205265889
1486	0.4204908505
1487	0.420459679
1488	0.4204177113
1489	0.4203789473
1490	0.4203477825
1491	0.4202965077
1492	0.4202364612
1493	0.4201990118
1494	0.4201685802
1495	0.4201535808
1496	0.4201028068
1497	0.4200819984
1498	0.4200608502
1499	0.4200261781
